Text,Date
I 8 JO 72 1 4 ft M I 1 30 hennery brown citn 7T to down 0 M1 t to J lb hered brown and mixed colorn rutin IJU xtran 77fl78e flrntn to extra fx till old pair 30973c 7 Cottontnlln Wentem pair 33 pair VhbiV WI H 1IWi lbi d i axpreaa 23 CHICK1 tb 2 6 27o exprcnn 27 hrotlai nta t Vi 11 39982 Ibn expreen 32if 40c old roontern 3j l ni TfllKKVH Kretxlit 32c 1 I V Ibe long 183 lh t t CK8 Freight 27934V xp ISO 2 2 OO No 2 bbl Muncovay OKE8R Southern bbl 3 aweetn gtir expreaa 80r HWAN f nk 7R i 2 Maryland 1 praaa ljr PlnEONB fair bbl 1 4 CICINEAH IV imRNWril Mary KABMTH Kxpraax earn 220 330 13 A0r 2 Vlrxl a I TVeMern Southern nonf VK 8TOI K AN II MICA rulla 489 ICKBN8 Near hv lb 30930r Common to prime ateera ion 11 2MT40T Wantern dry picked Common to choice bulla 100 Ibn i 3O041 ronntern lb 27934V Common to ehnlee coivn 100 lb bbln 28933c roantern Common to prime vealn 100 Ibn b roanlem Common to prime aheep ewei IVantern dry nicked milk fed 100 Iba 03Tc corn 230W bbln Common to prima lamba 100 It ncalded nld cocka ho 100 Ibn 3c onr Inland froxen beef nteer nldea lb 30040 Wentern 300 2c Hy veala lb Maryland lb 8A9 Oc Wantern Preened million lb l ar e whlta 8 to 10 Iba preened Iambi lb vj,1920\12\22
Atlantic City ji Galen Ha Atlantic Cii TKLKPnoKK 3 100 ROYAL PALACE HOT ELtCOTTAGFS orv tke BpacK Ovp CONVENIENT TO ALL AMUSEMENTS CTnrrc l N OrctehJ Fcvmily PMrorvAqe Invited LTIIAI IWathvu III j,1920\12\22
oj lowuuiizs lA NEW Y a SK SEV i OR itifully 1 ns or R ely Wro ic Desigi iri 3L ESE 0 B J EC MPS AND I V a i 5G cuiTi ori,1920\12\22
Firm AT The otdaat and preeminently the moat tutreaaful Preparea for and obtalna excellent aecrata rial poattlone VErife rotate Idi BOOKKEEPING CLASS Thorough tralnlnf to auallfy for complete f rhatR rf t t in any Enroll nno vKTH nvimT n rtrrw atb Onanlah liftmrtlta TraaeUtieae sn Vninrra a Kpanleh Atudloe upumwll 1 p y a i a Waat wth IrprMru by experta eucceeaful methoda r rttravn r MMn r aulta attractive ratao EtrrrtfA WHOP u Colombo ft rot a 1 ACCOUNTANCY rLAARM FORMINO PACE A PACE 110 Church Mreot d FRBB CATALOG OF AL1 SCHOOLS Ay f ply H l Tlm P l or phoaa Bryant Wi if NEW YORK COUMMfflW I T14 NEW YORK CON MUSIO ltd Nth,1920\12\23
Hor Larranaga Punch Fernandez Garcia Belinda Rey del Mundo Mi Nech CORTKZ KISFST K S I JOHN COTTON TREROR LONIX i GROSVENOR N1CH IXCORT 60 BROAD ST Y BRAVER SO WUJJAM STS gmporten i 4IW,1920\12\23
CIGARS h ed Importations Havana Cigars Mlones Romeo y Julieta Partagas Castaneda a Calixto Lopez ky wkst cici tRs IN ALL SIZES 5 ITKR RNOLINH MIVTIRES,1920\12\23
rARNEOIB 1 8AT AFT LEO SC AT iltO 11AIX I HVW PEC AT Program Ovarture Iphlaenla In Anils Siren RACHMANINOFF Soncerto C minor TVAfSNER Prelude MaeIcralngera TUMP AFT PEC 2A at a un J An 2 fUn ItaMea Moap till olin nriOl rD Mnnd Soioiit rvKhloLhrv Conwo rHB KNARK ia TUB OFFICIAL PIANO ehant of Venire Night Marbeth Hamlet I Jutlu Oarsar 8at Romeo and Juliet Sat Klrhard III Popular KKT Ed Lpc Wrothf flc Hi Best Show MARK JAMES OLIVER OUR,1920\12\23
nriila ChninlM Broil Ha da Mnruiiaoill PR at 8 JITIVE Eaaton Ban nay till Caruao llarrold Rothler Uodaniky SAT At 2 MEEIBTOFELE A Id ii Parana kbut Glgll Mardonaa Moranzonl SAT Prlraa A1DA Daitlnn azzarl drbut l Lucd Marno Barohoichek SUN eonC rt Zlmbnllat PeraJta rarlnl Zerola Mardonai Hagaman NEXT MOM SP L at 2 ft In M LUB BIRD Eaaton Gordon Sundnllu Ilia Dataunoiai Rotlilar Wolff at PAOLIACCI Put Inn Caiao A ma CARILLON MAICO at T TU18TAN Matznnauif Oorsn ftambaah Whltahlll Blaaa BodanaUy at TOSCA Farrar Glgll lottl Malataaia Ananlan Mornnzonl HARDMAN PIANO USED ARNBOllB HALL IANITARY rED RVO AT J ONLY R EC1TA D FRIKI A HEMPEL pat a at Dot Off Ida Btclnway Piano 31 NT RECITAL AT CARNEGIE HAUL AT MIBC1IA SASC1IA Levitzki Jacobsen Sonata by Brahma Oaar Franak Solo Group By Doth Artlata Tlokrta at Bo Offloo ICELAND ICE SKATING7 BROOKLYN AMUSEMENTS T A D J v Pillion 1 W Trl Main ls03IDal y JTiiuMdiy FROLICS SUNDAY 8 BIG CONCERTS 3 Midnight hhow Naw Yaar a 11 eM U,1920\12\23
i ROYAL EWRITE1 r touch its cl pe impressii aplete visibil ting line i additional ui led fay its twe sive featur possible then mical typewri e obtainabl,1920\12\23
iti i rv 1 ijvu Incorporated FOREIGN BONDS 7 Wall Street New York VurU l i ti n ln innati CENTRAL UNION TRUST t Vark 80 Broadway nitAX IIRM Mh Atrnilr 1 OWh Mndl nn Avrn at 4tml lrrH apltal urplaa and I ndltltM Prnflta 2,1920\12\24
rnonf nowniif urnn 31140 Phlllv nooolvln Station 312 I Phono Hp rum 43111 For Car u CADILLAC RENTING haptv I pln It driving thontrc roturn Id trtpo nookly monthly cnntrart Clrrlo b NEW llmouoine day monthT Sll IV E TTRi Rhlnotandor PACKARD 1 ln nlxo for hir rranonnMr it rati monthly ipoclalty lumbux XFS T 1 f roa on hle rate iT A v I WXI1 IAM8MN 204 43d Dryaut 421,1920\12\24
INT1NO YOU WAIT VtO ENVELOPES CARDS 12 ppatont 1th modfrn maetilnorjr V ttila po alble multlgraphlng a ap Itv PREPS CM Wfat 4t1l at cm rartla rinti he ia bill hearts 2 50 1E8P CO 2RA T UTth Unrlrni M IB SHEET IIIOV new corrugated galvanlxed aiiaet pon V tnna new flat gnlvanlxed heet in tn original era1 RURNICK V g rt Brooklyn Buahwlek WO GOOOH cTli T p ri 1 a hi aoif out flu ropjarML lalitng tackle Mnocular pu itrumenta TRICKIER 787 Sth av 505 yant t M l I1T 8 V ft kpliona 3S33 Murray HIU MARTIN ROTIATON UNDERTAKER HOT S 1 a WEARING APTAREI IRS Clothing llnrOriental ruga 787 tttb av Bryant M15S,1920\12\24
i Kt z ahii i riiinn v ut Qlcll Mardoii a Moranxonl iT Pop Frlraa AIDA Destlnn j debut Dt Luca j Ilamboprtn k J UN Conrort Zlmbalist Violinist f ilia lvrlnl Z rnla Mnntonea Ha man CXT PPM at 2 1 to R num Kb at on Gordon Hundellus v i Dcdaunola Itotlibr Clialmera Wolff 8 IB PAOlJACCi Destlnn Caruao ito CARIKEON MAOICO Papl ED at 7 18 TillSTAN V Sembanh Whltchllt Plana llndanzky ICRS at T08CA Farrar 11 11 tl Malatoata II PAHPIFAI KaMnn Bemi Whltolilll Kothler I II at MANoN LESCAUT Alda a Martinet Da Paltrlnterl Papl HARDMAN TIANO USED tatiomal staphs ismfdodanzio RNEntlS 1 W AFT AT HALE SUN EVE DEC 20 AT 8il S BENNO PIANIST OISEIWITSCH iram Overture iplitBcnln In a Plrrn RACHMANINOFF rorto C minor WAtlNER Prelude M lnn ra AFT at 2 nrn Babies Hoap e z KreisleR IS THE OFFICIAL PIANO Keith THE 4 MORTONS Morton I j A L llaaa Clara Morton U tt V c Mme Reaaon A Co In f Prvant llarrle R Half an Hour Dally 28v Win A Gordon IFxfi y A J,1920\12\24
4 1 i mmtw J A pun nnd tnr tin u yn Kat ba ltt I r amkkiTan THivieuuu CHKUtiK Mmitr al ar Qu H j U Enraa Pan title ttr aa linhl Ul Uritittlaa J,1920\12\24
DU LEVARI 1 JROADWAY 422U Hryant DINNER 2 00 yS DANCE ORCHESTRA A HEON 80c DINNER jf now roR new nura in 3m irf wr Tfriri Quaintest 5 ior Christmas Dinner YOUR TABLES EARLY niKIIN TAl LB U HOTE SISO s fo New Year Fve Aro m W t n A,1920\12\24
How Cacoanat r m to Flortdn T From tht Florida Fisherman will I cocoanut ta not a natlva of Florida at nerally known but there ara of alona the coast at Miami Tha story Hooti that lliry ram from a boat kail on the cnaat year a Pe aaya thla la corract and give tha nam It i aon of tha aaylna tha hoot In tha Ocran P arl Ita captain son cut Itxitarald now Itvaa In Richmond Tha Tha I hristma Chant M iln an anient toma I rcnrl thin thing I on the eve of Chrtatma nngele T hearken ewer for our annwarlnf orla In Mcelali Deot hear bnt fatnt and broken echoe 1 rlM mftr n un agalnat tha ramparts of th he aklea wlf md which mount the rhantnof tr dlae orla In exeelsta Deot N etlmea T needs muet wonder whether WB Ra aver lift to far Tnflntty char vlth ono voice thin pralseful litany and orIA In excelats Deo I auoh lou that rtileat over fid and time ten the hour when na In rune or rhyme earth ahall Join the rRta y auhllme j orla In excelsla Deol Cijhton icoiun,1920\12\24
Terry rt al j WICKHAM Win lck llalke Coltender Co Jarnh It Hliaplro Walter Pratt fthiiek Ci WAKKI Horatio I and Walter it Ilewlna N Telephone W11 AON fj g WtClf Kfnnd laldor anil Ferdinand lAlplinnaa Wrll a llroa I T 40 TCHTNO I E W Maak t al THE HRONX RORflKNICHT Mlaklnd CORRY Robert T Htubba A tni 7 aili1 ft Abraham IIAItRV nrlnri et al O Ilaft i LIKHER Taaac Talephona Co I IjOKITZ Helen It Horwlta SWART Ale S Rydell I SCHOENREROKR Wllmar raTB WAY Mary and Howard E Moaea WTENORAn Samuel C Wllmar sATisrmn jrwrnRNTR The flrat name l that of the dlXei the,1920\12\25
TlTAM 3 Ion axcallant rendition with Phono Tort Itffl Antaniohll A orU AI TOMOBILE MOTORS Foiulppod wllh Boach magneto and Wettliighouao lighting generator PTKPTHFIUI ENOmEHTima CO 110 li Harlem 1 0 Automobile POnP k die all kind nn KR CAP 210 Kaat T A V T landaolft hodlea clionp S S Knot Automobile Hepulrtag AVTO REPAIRS a i elneartn Mfir Engineer anufa iirora f atarttng motor lighting general era Ignition i o i i t lUrlrm f 0 Automobile HEAD KTORAGB IN riRKrnoor oAiuct ORANTt HOt OAHAOH OR POK OARACK Irmio negotiable recelpta for dirtrlbutora Ornnit Concoureo tor Jtith at It RPHAM I x A oTilliiMPi,1920\12\25
Dltniay atrl C Adv rtialnj frtr t richara rotaa CAKf KK il T R WATmvAr CASH WtdllTMt i Wt iwrto II rent a National l ai than oiit r i a h raglMnr In tha w abrolntaly uirtMtMd raw rnontlilw paymrnta Uoy K i an 1 KabuUd Kaaalr VMi CASH rtllCIHTKK CO EST 1HWV Tj tV t T tli IIP VAST i nnul Importrrt gowna ami i Itnlf U DOtil MUM A I Tin Pfitl ftltTIKt Two llttara of 4 month old pitpnlnai hlgltlv I Mffk wolf ra WANTAOII n nl trro l Wanlagh plmn AVantajh IJIA femaln and p M Ihorouahbrnda only 147 W fllto KliritllMKNT AIIKM IKW IHrMK Tlf ft EM PI A V M K XT A flRNt Kant t P onrri r 8 i av Tli only agency ar oanneotad with To Rhlmlaider 4041 T a I ni Invited to vl tt our aaency In order to look omr run rinalItnt atlf ilon of dimeatlo household help loltl are ook chat her na Ida Iionfnn orkera children and tonpln a took and butler Ac Ac 11 kmiti hb w i A V will pay hlghe t prwelble for furniture hnueet piano bra book work of art Kll II Ihtlveraliy place Pha Imnataal I8T7,1920\12\25
THB PIANO VteKSBZ i U io planoa muato rolla H 318 14U at bluyvlllll I stts IflilHBNT prlr palii fnrpama una raraN tura WIS 4 lOUK IT B 12Mfc at iu ij i i nj Manor Bruoawlclt pbiannfraptta ri nrl 1 off prl Taiapbona Tramnnt rum TTXtMi AND BRPAl P n V alton av phona TramaM 78V planoa pl r plan rapalrlng PBIMINi notabaad lltc c ro i UTth Marlam piTATB mm RPAI Batata Ownara a id JaaaraiI Ing lilgnaai work imiuol J CJ 315 tilth at V lda 4438 SIIKKT IRON anliad aiiaag iron 35 tuna new fiat sail shaat Iron I n original rrataa RITDNICK 534 Hat r Bra B aalak 5X3 I r dOUATIUS DINNBR N I O M A f rUniSTM AS DINNER Ttraina vour labia for N w Taar a 1 r ort tnualr Open all nigh 113th aa wadaworth 331 A A A A A A A A 1 n SPEC Afi imiHTMAA at sipOBTINO MOODS i 111 iHKST prlcat paid golf outfit ramaraa,1920\12\25
big brothers OF THE YEAR FRITZ REISLER EVITZKI GUTIA CASINI IENCK DICKINSON Organiat Master of Ceremonies ppodrme box office ietropolTtan at 2 MEFIBTOFELE Alda Perta debut Glgll Mardonea Moranzonl Top Prices All A Dealn debut Kingston De Luca artlno Bamboachek BPN Ev Concert Zlmballat Violinist Malta Prrlnl Zeroln Marrinnea Hageman NEXT HP I at 2 It to I UE Eaaton Gordon Sundelliu Ilia Polatinots Rothler Chalmers Wolff PAWjIACCI Doallnn Caruao mato MAGICO Galll Papl at TRISTAN Matzonaiier Gor n Soinbarli Whltchlll Itlaaa Bodauzlty i THUR8 at a 15 TOBCA Earrar Glgll sottl Malateata Ananlan Moranzonl FBI t PARHIFAL Eaaton irh Whltehlll Rothler Dldur Bodanaky ntl at 8 MANON Alda I,1920\12\25
elva Marllnolll Do I paltrlnlnrl Papl SAT at 2 Bundellua MatnnuT Oalll Cameo Rothlcr Mardonee Bndaneky BAT at Top Prlr LUCIA Oarrtin Chaml Amain MntMnn Uaila Papl HARDMAN PIANO USED Jfftlih JANUARY 5 ONLY Y RECITAL FRIEDA HEMPEL eta at Box Office Btolnway Piano h aa aiMIII naatlonal Work AP1TPJL in UVmBT 5 Mli NIf hf I lor Id Lareeet and Moet Beautiful Theatre,1920\12\25
FTE NEW YORK HERALD SU jeeeci jcjekjef j Mxm Sale of A N 0PP rtunity to AA snnnlv at nri rf,1920\12\26
I I AT bankara harlandadoa I waatthy visiting Nan York drairad for high class proposition paraona abla to Intrndtiaa mjrh man ran ntaka c llant ronna tlnna It M2 Horn 2 0 Mvr wm to ll iwrfirt homa braw syrup In hi damnnd to groaary rnnfactlnnary druggists atasaan trail axrallant aommlsaloris nml honuaaa big opportunity for r pablo KlMttim ran rarti from to MM and tip par al man wantad for Nan York 1 Itv nml vlrlnlty Naw Nngland and Mlddla Atiantln rhoti Palas 2700 i llanmora i t wrlta submitting rafaranrag to Bros Rut n Brooklyn N Y MKN atiii d to ll riapatidablo trnlt traaa nint ahrtlbbary big damnnd rotnplata in nparatinn nninilarlon paid tvaakly 1 for tarma Wlllams Bona Nursarlaa floahas tat MKN aay work good pay opportunity for rapid or atiiant Apply all n ark bi tnrati and II M I fl Mutual I fttoraa fl w 4tnh at MKN a i 17 to rdtparlanra unnaraaaary traiai lak aorrat InvagfIgntlnna raporta anlarlra axpadaaa Amarlian Foreign Deter Aganay MT Ht I MKN tvantad for detective work aaparlanoa j unnaraaaary Write rjanor formar V I lor arnmant detective 8t Imuta,1920\12\26
ERWOOD MISS JEAN WW TCHER M ISS KATHARIN E 1MET MISS HELEN HNIEWIND fWMIHN RANWICK mmww d MISS KATHARINE Ifgjff iOUGH WHO SOLD QG RAMMES at A IRISTMAS BUBBLE U 5 OQK PARTY RMjgj,1920\12\26
Ml TROPOLITAN SS5 MON HPL MAT at 3 II to 3 BLUB J Blltp ton Gordon Bundellin Ellla V Dela Itothler Chalmrra Wolff Deatlnn Am AlllLL N MAUIUO Galll 7 1on Blaaa Bodanakjr T1M I a 8 1 TOBCA Farrar OI U I a Ananlan FRI MAT at 1 PARSIFAL Eaaton Gordon Hundillun Whltahlll Rothlir Gii tnf on Fltt n Martlnalll I Paltrinterl Part SAT at PROPHET IS Hundollua Mntaaoam Rotliler Mardonen p M lS Pop aon Clamlre Papl S a I I J I EFREM Z1MBALIST PFRALTA Soprano PERINI Contralto P ZKROLA Tenor MARDONES Baaoo M Entire Orchestra Cond Uagornan t HARDMAN PIANO USED 1 J T,1920\12\26
THEATREStSUCCESSES PWYHSUSE2E MARTMASH is Woman 0v cajtl schomer ttnmmtn r61azer STA6 Diy jose ruben DAILY MATS week POPULAR mi AQW bwavt bradvj1051 eves 20 wurssal NEW YORK THfULL 7 THIsgBi mOKEI,1920\12\26
Lined With Kangaroo rut 145 QiiCt Qivthevi Broadway at 49th Youthful Boauty l I nmU Twfntv Vaar Ynunifr through Sfadqtnr MHhOd R movm rVwklra Hum,1920\12\26
Hk Kprtorer V youthful rontour nd flRMk JKtkI rlal tv Wrl foe Uf HIr IH trf r iwlfc nwd Hraiity 50 West 4fth Tel Bryant 04M New York Cltjr A,1920\12\26
uuci11 awuuui vup uv uoc can not secure prompt servi actory at Jeannette and irrying charges prepaid anywl 3YLVANIA RUBBER of actory Branch and Sarvic Agtnci and Canada Eiport Department Woolworth Build yhrania IMC TIRES,1920\12\26
The method of construct gives them additional sti Sold onlv bu furniture and De An Art Trtatnrt Will haae of rtal cli hldh and ahada of buff1 vou aprrfciatc ihU h nation of lamp and had of an antique Japaneca ita placa in almoat v ry Qgh COMPANY IMBfiuAnXAY SSJS fftt Mol mnctftfl,1920\12\26
nhnolutely ntrnlftht nml ellinlnntIn r Itunpn unit blllttfli They iiupport buck nml nml give proper polne while reOuelng tlm Hold You Thoro Brtuitrai never rlrte tip while Hitting No overflow of floHli nt top Henil ntninp for Booklet Alston Modo Figoro Form 10 Went tltli Ht tor Court Building room,1920\12\26
ygP J I cents i better S a jv her jls Smilicfl stick flnMlrlf cost fifteen ifos MlMlr AKl 1 1 5v1eu u for nw mom with,1920\12\26
jene IB JUST krissmus f fOR MV MAVM AM f V DOKT VCMOW VJHERLE lL V i v mDE IT JLCOUPLE SHOVELS i i,1920\12\26
ypUR FATHER S SftNtr CLAUSlJ JN r THftT just fo r YES WE EXPECT YOU ANY MINUTE nfTfJ Itf iTl ffll 5ANTY GOOD,1920\12\26
ruuwr nvirc vr trui ui ui It ts ns cate thi FO oo as it fc lust roil pearlsii Form os flav ore It is p,1920\12\27
t Ituoklvn t SACRIFICE TRUCKS Trick elienp 1 1 ton ton imir P naiilt ton ami half Must he toM rlieap lARACK lit Av Automntillo VeMMItM AI TO H MOTOR iuippo 1 It 11 I nai n and W ttn hou lUlitlng jp STHIITHKR8 ENHINKKIIINO CO 111 I laoth Ilarieni 90 Antiminliile Itepiiirmg KXPKRT RKf A IR siriitlinr Unrlwrerlt Mfu Kintlnorr iuifn tur f ntartlnp llilitinu iwiator lanltlon I 1 DO I lUrlom 00 Antomohilr Slirngr At REAR RTORACHB IN OARAOi IRANI nCWUCVARD OARAGE OR POR OARAGE Wit untlBli f rrfnipt for 24JW cor t 4 ki PORDHAM RKAH STORAGE con wintrh HHBrnOOK liriMilNC PAFHKNtJER OROUfll C 14TII ItlllNI Antoninliili AI TO I 4 and 9 nur er for f i iiiffeiir Palermo 4VKPV IRK A W N York lot lin lil t Km Special ladle f la ANl RRtVINC rtuarlif almrt lm llren guaranteed ladle rln o fciOil 11 r school 20 t e oii av,1920\12\27
fllxbl makkiabl ervino ij i ian ha ttan w weij thurr vks and nfew year sat matin ek irnt perfnrinanrrai in amorlca of franz a nnw vi nun ear operwtta wo oik e oh singt whnro th 81nn fui night new year kvk and at new year night ravival of scorn dnlucht fill rata l oc to w and wednesday 1atinkks at witthem die 8ikhkn kwkrgb snow whlto anil tha reran dwarlk thursday and friday matinees a8chknurokdku cinderella rice 35e to m carnbo ik 5 l sssk KXfKStn a CONSTANTINOPLE jerusalem GARDEN OP ALLAH jam CITIES venice talian xi i sfllo course ttckrts 7k a 6qpviw fccffl P,1920\12\27
Delaunols liotliicr Dcatinn Crlml Morauzonl CARILLON MAG1CO 111 Papl WBI at TRISTAN Goi Ion Sombuch WlilteliilJ Blaaq liod nzky T1IURK Ut 5 TOSCA Fnrrar Gigli Sootll Malatesta Ananlan Moranzonl Fill 1 PARSIFAL Sundellus Hombach Whltehlll Kothler Dldur Gustation Borianzky FR1 at 8 MANON LESCAUT Aid Mva Martlnelll D Luca Malatesta SAT at 2 Double Mill AMoUR DEI THE RE Eaaton GlRll Aniato Bad a Moranaonl foll by CARILLON MAGICO 3alll Papl SAT at Pop Prices LUCIA Garrl on Daulso Martiho Dun Papl STIVERD AS C AGN I EVEG I GALA OPERATIC CONCERT Cavalleria Rusticana 111 Form rt Excerots From Vorrli O n ra,1920\12\27
OU Priet Rtdmctt 4350 750 4300 800 3300 550 he longest dier oads comfortout fear of tiro tin tii rL irl,1920\12\27
Member Federal Beserve System ImSSmm Jr nhhhn Mlntinius BR The Garfield Natio bra It has nc We are HeadquarV GAR1 NATIfVKI,1920\12\28
ENSATIONS hkvue f L ICE BALLET FETE 1 tivAmI Roantr mvl NmMtr t NIcAfarv Notft It llefoiitAlltfw XI V niNNCR T W J ILI MITKR SiW for New,1920\12\28
Ctmplat Banking Trmt Strvict J DtrrntU if Fsrtigw tout Service Inc PLANNED ADVERTISING West 32ltd Street BOSTON CLEVELAND PMINOriClO SrDWWSMDiPNWUMIU 1JWII11 I JW J 1LI ILiJUl Kensico TheBeauiiful j,1920\12\28
on tmprovca t upcnw m urn for mmi or wr ran t vc as Interest hai an r UOMB TTILE IN SI Hrnry Davci Willojghby and Ja,1920\12\28
1 w 5 1 JJJJJ ffen ncf hranrhes ndon offers to its ork the ffoenefit rL SZ Street U pjfe V i51,1920\12\28
w Merchant or Venice w Night Macroth Thur Hamlot Julius Caesar lat Borneo Juliet Sat Ev Richard II Popular prices 50c to x472 4080 Bryant 1859 100 9100 Rector METROPOLITAN at 7 TRISTAN Matzenauer Gorion Sembach Whltehlll Blass Bodanzky THURS at TOSCA Farrar QIb Scottl Malatesta Ananian Moranzonl Matzenauer Gordon Sundellue Setnbach Whltehlll Rotliler Dlrlur Gustafson Bodanzky at 8 MANON LBSCAUT Alda Telva Martlnelll Do Luca Malatesta Papl SAT at 2 AMOKE DEI TRE RE Easton GIkM Amato Mardones Bada Moranzonl MAGICO SAT at Pop Prices LUCIA Garrt son Chamlee Danise Maftlno Dua Papl Next Sun Ev GALA OPERATIC CONCERT OA VALLERIA RUSTICANA In con rt form EXCERPTS from VERDI OP ERAS Dcstlnn Ponsello Perini Telva Lvlgll Kingston Danlse Mardones Orch Chorus Bamboschek Seats Ironi to Now on Sale NEXT MON at 8 DON carlos Tonoelle Matzenauer Galll Martlnelll Do Luca,1920\12\28
FGYPT INDIA AMERICAN INDIAN LINE NFAV YORK illrert to PORT fiAlll h ARAI III IIOM n i i m 5 CITY OF BENARES 30 CITY OF ES 1i Ton Twin rew AM ni TMnr rooms t nml Hnund rlu nolj f nr rule of pn iiie rl ii iplr In NORTON LIUYfrCQ tS Renter New York ItKMtl Al tlltMAN IUCKMAU 5 CO ITD M ANIONAV IAN NORWAY SWKUKN Ptllfilirr Offlco I liruntltrar pun nnd the Orient Nippon Yu e i Kttltho IN lfwn Freight A Poooengrr KAIRIlMI Villi OMR I lis m FlCt Telephone M Nuuoee IITi fcXTHKSJI CHMVU,1920\12\29
Berbell Brothers flublic Utility Securities 111 Broaituiaiu Nctu Uurk Amer Pwr Pfd Amer Public Utilities Pfd Asheville Pwr Pfd Carolina Pwr Pfd Cen States Elec Pfd Colorado Power Pfd Pfd i n n ofj,1920\12\29
LIBERTY BONDS All isMw A denomination Hartshorae Battelle hi Yvrk StoU angt 15 Breed New Yerh T laph n nnOAD w mmmmmrnmmmmm L,1920\12\29
PTtBFRMAKRTl work private onli reference IIP 1 P7tli at AfiAMRTRRIW flr t claaa out 2 day iir i taken bonus 2 P 1t rnM Herald rq fifVUi III V riralRned mlaaea owtii oil It ilni r Humid Herald aq IliiiieritnrW Ac llOtlRKWOHKRIl Oacman good onok Imnp dreaa rood hoino preferred 1 O vTtli I WonK rant i b rolored girl could i rtmk ilwp onl rafriencna TVIilte Audubon HM apt 17 Neat reliable colored Kill ii poaltlnn whole or half tlina Audubon 10 II H KKWOHKKI ml venlng t rntlona Mra Mm wr 2PAP Wehator Bronx tolattil cook laundroaa I l p out ilonld W 144th H i ltkKTt pi elMon In countiy Ij itB2 d two flight a up HdriftWOflKKIl noot colored girl wHol or part alacp out Pall Audubon 44PO or ohambi rii or n nntad colored girl Woblnaon 1AA W liwth at i ftOt HBWoifikER young u nman compctanu i family adult Manning 204 B 48th J,1920\12\29
MANHATTAN W N1G1IT ft HAT MAT LKIiAR opuwin WO OIK LKKCIIK A1NQT Whwi t h Hln KIM A HAT K LKCOrq QIROFLB GtROFLA l rl TIIIH AKT at RCHNEKWITTGHBM 1 IK ZWERJlB Snow nn l th 7 Pwarfli T ft AKT AHGHKNniU KI Kl TrH to 1 Pnnrh Ai K ofB war Kv S 30 i uncn oc juay Kn l M Kri a to EXTRA MATS ft TOM W,1920\12\29
v x Continuous Noon to 11 t0 William De Mille Midsummer Madness with Jack Holt Conrad Nagel Loll Wilson LI la Leo From Owrao Hamilton Novel lll Friend and HI Wife R I VOL I BRO AY4 Special Holiday Week Bill WALLACE REID CIIAIlVau Christmas Fantasy Chorus RIVOLI CONCERT ORCHESTRA Special Performance for Children each morning ANNIVERSARY BILL Next Week RI ALTO Douglas MacLean in TIMES The Rookie Return SQUARE Famous Rlalto Orrh METROPOLITAN 88 TRISTAN Matzenauer Cordon Sembaoh Whltehlll IHas at TOSCA Farrar Olgll I Scottl Malatesta Ananlan Moranzonl Matzenauer 1 don Sundellus Semharh Whltehlll Itothler I Dldur Ouatafson Bodanzky at 8 MANON LESCAUT Alda Telva Martlnelll De Malatesta Papl HAT at 2 AMORF DEI THE RE Easton 1 Olgll Amato Mardones Bada Moranzonl I CARILLON MAOICO SAT at Top Trices LIICIA Oarrl 1 son Chamlee Danl e Martlno Dua Papl MON at 8 PON Toncell Matzenauer Oalll Martlnelll D Oldur Ouatafson Tapi at 8 CARMEN Farrar Sundellus Clalll Martlnelll Amato Rothler Wolff I HAWDMAN TTANO USED OLtJMRlA DallylPopular m 1 J7 I is Prices,1920\12\29
aflth 1451 J th Oaray 7tli st 45 Ru h Trrmlnat C ar p 9 th 11th Ass o laray 19th 7th Ay napay 4nth 71 Bay Sapvlna Claray tt h 1179 Brayman 415th 1495 Bramaon mth ai smith Trucuiny tnth 551 Pn Brna tr th St 9 49th Claras Rantomnrno Ittat A Xtw rtTPpht Art Stmntl S5d 4 W R Rork i tth 745 Aatarabt C S14 una t Oarar 71th 59 Hav RtdPa flarny Mth Sf 1919 Rlvthohourna Claras mth A lath Art Trntta Rrr tllrd 515 59rd Claraya 7 rd Sf 490 Khryott Sarvlr Station ant Parar tlth Sf A fh Ayn Oraanhar Broa P7athii h Ara Tor Plasa Bklyn RidIny and BrtHny Club and S nhar Pour W Staphan and Klnca Hlyhway Wtn Platchar OMPAI,1920\12\29
